address,attributes.AcceptsInsurance,attributes.AgesAllowed,attributes.Alcohol,attributes.Ambience.casual,attributes.Ambience.classy,attributes.Ambience.divey,attributes.Ambience.hipster,attributes.Ambience.intimate,attributes.Ambience.romantic,attributes.Ambience.touristy,attributes.Ambience.trendy,attributes.Ambience.upscale,attributes.BestNights.friday,attributes.BestNights.monday,attributes.BestNights.saturday,attributes.BestNights.sunday,attributes.BestNights.thursday,attributes.BestNights.tuesday,attributes.BestNights.wednesday,attributes.BikeParking,attributes.BusinessAcceptsBitcoin,attributes.BusinessAcceptsCreditCards,attributes.BusinessParking.garage,attributes.BusinessParking.lot,attributes.BusinessParking.street,attributes.BusinessParking.valet,attributes.BusinessParking.validated,attributes.ByAppointmentOnly,attributes.BYOB,attributes.BYOBCorkage,attributes.Caters,attributes.CoatCheck,attributes.Corkage,attributes.DietaryRestrictions.dairy-free,attributes.DietaryRestrictions.gluten-free,attributes.DietaryRestrictions.halal,attributes.DietaryRestrictions.kosher,attributes.DietaryRestrictions.soy-free,attributes.DietaryRestrictions.vegan,attributes.DietaryRestrictions.vegetarian,attributes.DogsAllowed,attributes.DriveThru,attributes.GoodForDancing,attributes.GoodForKids,attributes.GoodForMeal.breakfast,attributes.GoodForMeal.brunch,attributes.GoodForMeal.dessert,attributes.GoodForMeal.dinner,attributes.GoodForMeal.latenight,attributes.GoodForMeal.lunch,attributes.HairSpecializesIn.africanamerican,attributes.HairSpecializesIn.asian,attributes.HairSpecializesIn.coloring,attributes.HairSpecializesIn.curly,attributes.HairSpecializesIn.extensions,attributes.HairSpecializesIn.kids,attributes.HairSpecializesIn.perms,attributes.HairSpecializesIn.straightperms,attributes.HappyHour,attributes.HasTV,attributes.Music.background_music,attributes.Music.dj,attributes.Music.jukebox,attributes.Music.karaoke,attributes.Music.live,attributes.Music.no_music,attributes.Music.video,attributes.NoiseLevel,attributes.Open24Hours,attributes.OutdoorSeating,attributes.RestaurantsAttire,attributes.RestaurantsCounterService,attributes.RestaurantsDelivery,attributes.RestaurantsGoodForGroups,attributes.RestaurantsPriceRange2,attributes.RestaurantsReservations,attributes.RestaurantsTableService,attributes.RestaurantsTakeOut,attributes.Smoking,attributes.WheelchairAccessible,attributes.WiFi,business_id,categories,city,hours.Friday,hours.Monday,hours.Saturday,hours.Sunday,hours.Thursday,hours.Tuesday,hours.Wednesday,is_open,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state
222 W 8th Ave,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,False,,True,,,,,,,,,True,,,,,,,,,,,True,,True,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,,,False,casual,,False,True,1.0,False,,True,,,free,9q2pK0s1-3xUZKbTzVcGGw,"Restaurants, Chicken Wings, Fast Food, Chicken Shop",Homestead,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-22:0,1,40.4033,-79.9157,KFC,Homestead,15120,3,3.5,PA
416 Semple St,,,beer_and_wine,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,quiet,,False,casual,,True,True,2.0,,True,True,,,no,M1SUyz8KGdVnntu0wty4lw,"Restaurants, Turkish, Mediterranean",Pittsburgh,,,,,,,,0,40.436539,-79.95473,Lezzet,Oakland,15213,3,4.0,PA
8145 Ohio River Blvd,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,False,,True,False,True,False,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,True,False,True,,,,,,,,,,True,,,,,,,,average,,False,casual,,True,True,2.0,False,True,True,,True,no,QQSlx-l_cfwkVrNwjV_HgQ,"Restaurants, Chinese",Pittsburgh,11:0-22:0,11:0-22:0,12:0-22:0,12:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.5100195,-80.0951113,House of Lee Restaurant,Emsworth,15202,33,3.0,PA
427 Washington Rd,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,,False,False,True,True,False,False,,,,False,,,,,,,,,,,,,True,True,True,False,False,False,True,,,,,,,,,,False,,,,,,,,average,,True,casual,,False,True,1.0,False,True,True,,True,free,wtfWKqj6B_hFCb2AZhxGlA,"Restaurants, Diners, Breakfast & Brunch",Pittsburgh,7:30-15:0,7:30-15:0,7:30-15:0,8:0-15:0,7:30-15:0,7:30-15:0,7:30-15:0,1,40.3858963,-80.0435338,Pamelas Diner,,15228,89,3.5,PA
100 Waterfront Dr,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,False,True,False,True,False,False,False,,,,False,False,,,,,,,,,True,,False,True,False,False,False,True,False,True,,,,,,,,,True,True,False,False,False,False,False,False,False,average,,True,casual,,False,True,2.0,False,True,True,outdoor,True,free,CipRVpM7YzsE-9U9wf2YNQ,"Nightlife, Pizza, Bars, Restaurants, Seafood",Pittsburgh,11:30-0:0,11:30-22:0,11:30-0:0,11:30-22:0,11:30-23:0,11:30-22:0,11:30-23:0,1,40.4633888,-79.977597,Redfin Blues,,15222,99,2.5,PA
2435 Freeport Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,False,,,,,,,,,,,True,,True,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,1.0,False,False,True,,,,VVitum45kCla5xkyclh4uA,"Mexican, Restaurants, Fast Food, Tex-Mex",New Kensington,6:45-3:0,6:45-2:0,6:45-3:0,6:45-2:0,6:45-2:0,6:45-2:0,6:45-2:0,1,40.586957,-79.749291,Taco Bell,,15068,9,2.0,PA
307 Beverly Rd,,,full_bar,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,,True,False,False,True,False,False,,,,True,False,,,,,,,,,,,False,True,False,False,False,True,False,True,,,,,,,,,True,True,False,False,False,False,False,False,False,average,,True,casual,,True,True,2.0,True,True,True,no,True,free,B5hl4fV8ZmwN2bLDgdr0Fw,"Restaurants, Beer Bar, Bars, Pubs, Nightlife, Delis, Italian, Pizza",Mt. Lebanon,11:0-1:30,11:0-23:30,9:0-1:30,9:0-23:30,11:0-23:30,11:0-23:30,11:0-23:30,1,40.3884588,-80.0497011,Bado's Pizza Grill & Ale House,,15216,136,3.5,PA
400 Beaver St,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,,False,,,,,,,,,,,False,,True,False,False,False,False,False,True,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,True,2.0,False,,True,,,no,EGC8np_WPMfp0ndWHDEwFA,"Sandwiches, Burgers, Hot Dogs, Restaurants",Sewickley,11:30-18:0,11:30-16:0,11:30-18:0,,11:30-16:0,11:30-16:0,11:30-16:0,0,40.5409783,-80.1816454,The Village Melt,Sewickley,15143,27,3.0,PA
431 Beaver St,,,,,,,,,,,,,,,,,,,,True,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,lloXa4skoSO6m7T6yQf2MA,"Arts & Entertainment, Art Schools, Paint & Sip, Event Planning & Services, Education, Restaurants, Arts & Crafts, Paint-Your-Own Pottery, Shopping, Venues & Event Spaces, Cafes, Specialty Schools, Art Classes",Sewickley,10:0-21:0,,10:0-17:0,,10:0-19:0,10:0-17:0,10:0-19:0,1,40.54093545,-80.18062136,Clay Cafe,Sewickley,15143,3,5.0,PA
3528 Washington Rd,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,False,True,1.0,False,,True,,,,1QflFDnReuQW7CoXGL9oUA,"Restaurants, Donuts, Food, Sandwiches, Coffee & Tea",Canonsburg,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,5:0-22:0,1,40.2839586,-80.1215586,Dunkin' Donuts,,15317,6,2.0,PA
342 W Pike St,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,False,,,,,,,,,,,,,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,True,2.0,False,True,True,,,free,o5TT8SLFHtuZPJgfGhgROg,"American (New), Sandwiches, Restaurants",Canonsburg,11:0-2:0,,11:0-2:0,,11:0-0:0,11:0-0:0,11:0-0:0,0,40.2580705,-80.1962366,The Handle Bar & Grille,,15317,10,4.5,PA
301 S Hills Village Dr,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,False,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,,,True,casual,,False,True,2.0,False,True,True,,,,0FSH-6mRF7DKjeI98snxrA,"Italian, Asian Fusion, Noodles, Comfort Food, Restaurants",Pittsburgh,11:0-21:0,11:0-21:0,11:0-21:0,11:0-19:0,11:0-21:0,11:0-21:0,11:0-21:0,1,40.3426227,-80.0561704,Noodles & Company,,15241,19,3.5,PA
1900 Main St,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,False,True,False,True,False,False,False,,,,True,,,,,,,,,,False,,,True,False,False,False,False,False,True,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,2.0,False,False,True,,True,free,navSR7K1GFBKqDr8YJgb0g,"Sandwiches, Soup, Salad, Restaurants",Canonsburg,11:0-20:0,11:0-20:0,11:0-18:0,,11:0-20:0,11:0-20:0,11:0-20:0,1,40.27499892,-80.16690111,Zoup!,,15317,41,4.5,PA
3058 Washington Pike,,,full_bar,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,,True,False,False,False,False,False,,,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,False,,,False,,,,True,2.0,,,,yes,,,TPGHJuQ3LBPNZMzhSCEq1A,"Nightlife, Bars, Restaurants, Dive Bars, American (Traditional)",Bridgeville,11:0-2:0,11:0-0:0,12:0-2:0,12:0-19:0,11:0-0:0,11:0-0:0,11:0-0:0,1,40.3514817,-80.1142249,Wheel the Bar & Lounge,,15017,5,2.0,PA
700 Arch St,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,2.0,False,,True,,,,Q_M5lLkREB3rb6EAYJoD_w,"American (Traditional), Food, Local Flavor, Restaurants",Pittsburgh,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,1,40.4538163,-80.0102449,Pittsburgh Restaurant Week,North Side,15212,3,4.5,PA
870 4th Ave,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,False,False,False,,,,False,,,,,,,,,,,False,,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,loud,,True,casual,,False,True,2.0,False,True,True,,,free,KPvEo0QeT6b3x_UC6WbsvQ,"Gastropubs, American (Traditional), Burgers, Restaurants",Coraopolis,11:0-23:0,11:0-23:0,,,11:0-23:0,11:0-23:0,11:0-23:0,0,40.5192963,-80.1667343,4th Avenue Grille,,15108,11,3.5,PA
1900 Lincoln Hwy,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,False,,,,,,,,,,,casual,,False,True,1.0,False,,True,,,,Tnzc_72OVCdCc7KmfPOnHA,"Cajun\/Creole, Chicken Wings, Fast Food, American (Traditional), Restaurants",North Versailles,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,10:30-23:0,1,40.3670826,-79.7784173,Popeyes Louisiana Kitchen,,15137,8,3.5,PA
4115 Butler St,,,full_bar,False,False,False,True,False,False,False,True,False,,,,,,,,True,,False,False,False,True,False,False,,,,True,,,,,,,,,,,False,,False,False,False,False,True,False,True,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,2.0,False,True,True,,True,no,plHKBwA18aWeP-TG8DC96Q,"Barbeque, Restaurants, Burgers, Mexican",Pittsburgh,11:0-23:0,12:0-21:0,11:0-23:0,11:0-21:0,12:0-22:0,15:0-22:0,12:0-22:0,1,40.4700107,-79.9611342,Smoke BBQ Taqueria,Lawrenceville,15201,376,3.5,PA
1816 Murray Ave,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,False,no,False,,,,,,,,,,,,,True,True,True,False,False,False,False,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,1.0,False,True,True,,True,no,JBrwWVhNm8PFhTOVkuXk4Q,"Breakfast & Brunch, Diners, Buffets, Restaurants, American (Traditional)",Pittsburgh,6:0-3:0,6:0-3:0,6:0-3:0,6:0-3:0,6:0-3:0,6:0-3:0,6:0-3:0,1,40.4364519,-79.9231479,Eat'n Park,Squirrel Hill,15217,79,3.0,PA
1917 E Railroad St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,casual,,True,True,1.0,False,,True,,,no,k4Vhhh4h4cNCQmnxWiy79Q,"Italian, Restaurants, Pizza",Carnegie,11:0-0:0,11:0-22:0,11:0-0:0,12:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.3885442,-80.089132,Pizza Americana,,15106,14,4.0,PA
432 Georgetown Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,True,casual,,True,False,1.0,False,False,True,,True,no,K7QRkS7HZDEDMkndYf0OSQ,"Sandwiches, Restaurants, Caterers, Italian, Event Planning & Services, Pizza",Lawrence,11:0-21:0,11:0-20:0,13:0-21:0,13:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,1,40.3047248,-80.1213994,Frankie's Italian Kitchen,,15055,14,4.5,PA
1150 Wildlife Lodge Rd,,,,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,casual,,True,True,2.0,False,,True,,,free,z36agKJZm458stAJI0PPEA,"Restaurants, Pizza",New Kensington,11:0-23:0,11:0-22:0,12:0-22:0,,11:0-22:0,11:0-22:0,11:0-22:0,1,40.581774,-79.711476,Perry Di Pizzaman's,,15068,10,4.5,PA
4450 William Penn Hwy,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,True,False,False,,,,,,,,,,True,,,,,,,,average,,False,casual,,True,True,2.0,True,True,True,,True,free,rloarAwOAiQWss9kdl41nQ,"Restaurants, Chinese, Sushi Bars, Thai",Murrysville,11:30-22:30,11:30-21:30,11:30-22:30,0:0-21:30,11:30-21:30,11:30-21:30,11:30-21:30,1,40.426683,-79.6782316,Jade Garden Restaurant,,15668,30,3.5,PA
3630 Library Rd,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,False,False,False,,,,False,False,,,,,,,,,,,False,False,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,average,,True,casual,,False,True,2.0,False,True,True,,,free,FB33W3bwg3ADcIJOcLLz0w,"Sandwiches, Restaurants, Sports Bars, Bars, Nightlife",Pittsburgh,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,1,40.365289,-80.018701,Pittsburgh Sports Bar & Grill,,15234,15,3.5,PA
1530 Hamilton Rd,,,full_bar,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,,True,False,True,False,False,False,,,,True,,,,,,,,,,,,False,True,False,False,False,False,False,True,,,,,,,,,True,True,False,False,False,False,False,False,False,average,,True,casual,,False,True,2.0,False,True,True,,,,QNn3lvwCBwNcQFPbjAtgdQ,"Restaurants, American (New), Nightlife, Beer Bar, Bars, Pizza",Pittsburgh,11:0-23:0,11:0-22:0,11:0-23:0,9:30-21:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.3540905,-80.0146199,Fairway Grille,,15234,36,3.0,PA
1 Wexford Sq,,,full_bar,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,,,True,False,True,False,False,False,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,,,,,,,,,,True,False,False,False,False,True,False,False,average,,True,casual,,False,True,3.0,True,True,False,,,,YqcgdLRoTwS74fPv-ZCRsg,"Restaurants, Wine Bars, Nightlife, American (New), Bars",Wexford,16:0-23:0,,16:0-23:0,10:30-14:0,16:0-21:0,16:0-21:0,16:0-21:0,0,40.6107675,-80.0568288,Fresco's Wine Bar & European Cuisine,,15090,6,2.5,PA
4120 Brownsville Rd,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,True,,,,,,,,,,,False,,True,False,False,False,True,False,True,,,,,,,,,,True,,,,,,,,average,,True,casual,,False,True,2.0,False,False,True,,,free,bud7jZeGsrzv_3un3ov-mw,"Burgers, Restaurants, American (Traditional), Hot Dogs",South Park Township,11:0-22:0,11:0-21:0,11:0-22:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-21:0,1,40.28694,-80.021663,BnD'z Burgerz & Dogz,,15129,70,4.0,PA
410 S Main St,,,,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,,,,,,,,,,True,casual,,True,False,1.0,False,,True,,,free,I5kKpCDxdrV1Lxss2T681g,"Pizza, Salad, Restaurants, American (Traditional)",Pittsburgh,10:0-2:0,10:0-1:0,10:0-2:0,11:0-1:0,10:0-1:0,10:0-1:0,10:0-1:0,1,40.441704,-80.033422,Bella Monte Pizza,West End,15220,14,4.0,PA
2928 W Liberty Ave,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,False,,True,False,False,False,False,False,,,,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,,,quiet,,False,casual,,True,True,2.0,False,False,False,,False,,7dD33tgzQ4S1vfd21dv5Eg,"Italian, Pizza, Restaurants",Pittsburgh,,,,,,,,0,40.3946,-80.035252,Papa John's Pizza,Dormont,15216,10,2.0,PA
3006 N Lewis Run Rd,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,True,False,True,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,True,2.0,False,True,True,,,,iMkmThdmq4pgUu3MQNeOkA,"Restaurants, Barbeque",Clairton,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.3252524,-79.9408483,Elliott's Back Street Barbeque,,15025,22,3.5,PA
560 Lincoln Ave,,,none,True,False,False,False,False,False,False,False,False,,,,,,,,True,,False,False,False,True,False,False,,,,True,,,,,,,,,,,,,True,True,True,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,False,casual,False,False,True,1.0,False,True,True,,,no,BY6sk5uACmes9rU7vpdzWw,"American (Traditional), Restaurants",Bellevue,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,8:0-21:0,1,40.496655,-80.0573888,Joe's Rusty Nail,Bellevue,15202,57,4.0,PA
2612 Sarah St,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,,False,,,,,,,,,,,,,True,False,False,False,True,False,True,,,,,,,,,,True,,,,,,,,average,,True,casual,,False,True,1.0,False,True,True,,,free,38aN0fB_zHtkw1kb3lSj8g,"Restaurants, Pizza",Pittsburgh,,,,,,,,1,40.4262481,-79.9681952,Michael's Pizza Bar & Restaurant,South Side,15203,75,4.0,PA
119 1st Ave,,,full_bar,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,,True,False,True,True,False,False,,,,True,False,,,,,,,,,False,,True,,,,,,,,,,,,,,,,True,False,,,,,,,,average,,True,dressy,,True,True,3.0,True,True,True,no,True,no,i0fAxbw4h4hMQYcitrAijA,"American (New), Cafes, Nightlife, Restaurants, Cocktail Bars, Bars",Pittsburgh,11:0-22:0,,11:0-22:0,10:0-15:0,11:0-22:0,11:0-22:0,11:0-22:0,0,40.438991,-80.004707,The Iron Gate Inn,Downtown,15222,4,4.0,PA
107 Penn Plz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ScGNlbagqvgxSM_0xQSwQ,"Delis, Salad, Restaurants, Sandwiches",Turtle Creek,,,,,,,,1,40.4056728,-79.8325455,Turtle Creek Market Featuring Isalys,,15145,3,4.0,PA
1155 Washington Pike,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,False,,True,False,False,False,False,False,True,,,,,,,,,,True,,,,,,,,loud,,False,casual,,False,True,1.0,False,False,True,,,,4AxW2xYpZker9biX6Bg38Q,"Fast Food, Restaurants, Delis, Sandwiches",Bridgeville,,,,,,,,1,40.369472,-80.1050829,Jersey Mike's Subs,,15017,20,3.0,PA
253 Atwood St,,,beer_and_wine,True,False,False,False,False,False,False,False,False,,,,,,,,False,False,True,False,False,True,False,False,False,False,yes_corkage,True,,True,,,,,,,,False,,,True,False,False,False,True,False,True,,,,,,,,,,False,,,,,,,,average,,False,casual,,False,True,2.0,False,True,True,,True,no,Fpm3WvqtrAg2ueh_4pz7iA,"Food, Tea Rooms, Restaurants, Asian Fusion, Thai, Specialty Food",Pittsburgh,11:30-21:45,11:30-20:45,11:30-21:45,,11:30-20:45,11:30-20:45,11:30-20:45,1,40.4400171,-79.9560186,Spice Island Tea House,Oakland,15213,304,4.0,PA
4910 Baum Blvd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,True,False,False,,,,True,,,,,,,,,,,,,True,True,True,False,False,False,False,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,True,1.0,False,False,True,,True,free,bZpVmhdKkNCDpdRO-bFMfw,"Coffee & Tea, Bagels, Restaurants, Sandwiches, Food",Pittsburgh,5:0-17:0,5:0-17:0,6:0-16:0,6:0-15:0,5:0-17:0,5:0-17:0,5:0-17:0,1,40.454553,-79.946117,Einstein Bros Bagels,Bloomfield,15213,27,4.0,PA
620 William Penn Pl,,,full_bar,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,,True,False,False,False,False,False,,,,,False,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,average,,True,,,,True,2.0,,,,no,,,Bh6M_VzX9RH1BS8W-uoUwQ,"Restaurants, Wine Bars, Beer Gardens, Nightlife, Bars",Pittsburgh,16:0-23:0,0:0-0:0,15:0-23:0,12:0-18:0,16:0-22:0,16:0-21:0,16:0-22:0,1,40.44144804,-79.99636763,Biergarten,Downtown,15219,47,3.5,PA
200 Virginia Ave,,,beer_and_wine,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,False,True,False,False,,,,,,,,,,,,,,,,,True,False,False,False,True,False,True,,,,,,,,,,True,,,,,,,,average,,True,casual,,False,True,1.0,False,False,True,,,no,2To5KDQepjSUpdA5oPPRog,"Restaurants, Pizza",Mount Washington,,,,,,,,1,40.4308044,-80.0095905,Cestone's Pizza,Mt. Washington,15211,23,4.0,PA
1710 Duss Ave,,,none,False,False,True,False,False,False,False,False,False,,,,,,,,False,False,True,False,False,True,False,False,,,,True,,,,,,,,,,False,,,True,False,False,False,True,False,False,,,,,,,,,,False,,,,,,,,average,,False,casual,,True,True,1.0,False,True,True,,True,free,BzXtEUHu86ju9ttE-X3saw,"Pizza, Food, Italian, Food Delivery Services, Greek, Restaurants",Ambridge,10:0-22:0,10:0-22:0,10:0-22:0,10:0-20:0,10:0-22:0,10:0-22:0,10:0-22:0,1,40.6002173,-80.2260099,Ambridge Italian Villa,,15003,22,3.0,PA
2600 Ardmore Blvd,,,full_bar,,,,,,,,,,,,,,,,,False,,True,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,False,casual,,False,True,,False,,True,,,no,hsVjfLehMqpXk7DBmOUJJw,"Restaurants, Bars, Nightlife, Breakfast & Brunch, American (New)",Pittsburgh,6:0-0:0,6:0-0:0,6:0-0:0,6:0-15:0,6:0-0:0,6:0-0:0,6:0-0:0,1,40.4134701,-79.8458021,Jodi B's Restaurant,,15221,17,3.0,PA
2147 Ardmore Blvd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,False,True,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,False,,,,,,,,quiet,,,casual,,True,True,2.0,False,False,True,,,no,uqxrc-R7h-MMMgBrcITycw,"Restaurants, Pizza",Forest Hills,11:0-23:0,11:0-22:0,11:0-23:0,16:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.4181914,-79.8485484,Jake & Sons Pizzeria,,15221,23,3.5,PA
3814 Main St,,,none,,,,,,,,,,,,,,,,,True,,False,False,False,False,False,False,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,True,,,,,,,,,,False,casual,,True,False,1.0,False,False,True,,,,gMPtAFyWjE_uama1OyDblw,"Pizza, Restaurants",Munhall,,,,,,,,1,40.3834099,-79.9043093,Pizza King,,15233,10,4.0,PA
1230 Settlers Ridge Center Drive,,,full_bar,True,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,False,,,,,,,,,,,False,,True,False,False,True,True,False,True,,,,,,,,,,True,,,,,,,,average,,False,casual,,False,True,2.0,False,True,True,,,no,SLjVCw1XCU9mLgD7yNeHqA,"Burgers, Restaurants, American (Traditional)",Pittsburgh,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,1,40.43915747,-80.14820337,Red Robin Gourmet Burgers,,15205,52,3.0,PA
5474 Campbells Run Rd,,,none,False,False,False,False,False,False,False,False,False,,,,,,,,True,,True,False,True,False,False,False,,,,True,,,,,,,,,,,,,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,casual,,True,True,4.0,True,False,True,,True,free,QaFhHwtJf64AZIzqAujFxw,"Restaurants, Burgers, Pizza, Italian, Breakfast & Brunch",Pittsburgh,14:30-0:0,10:0-23:0,10:0-0:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,1,40.44620638,-80.15802048,Joe & Pie Cafe Pizzeria,,15205,11,3.5,PA
4440 Broadway Blvd,,,full_bar,False,False,False,False,False,False,False,False,False,,,,,,,,,,True,False,True,False,False,False,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,,,,,,,,quiet,,,,,,True,2.0,,,,,,,x6ZvzAJRbj_anOuACYsiSQ,"Bars, Nightlife, Restaurants, Sports Bars, Golf, Active Life",Monroeville,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,12:0-20:0,1,40.3953976,-79.768321,McDains,,15146,5,4.0,PA
